//
///////////////////////////////////////////EXTRASUNNY_LA 
//
// Midnight 
//	Amb					Amb_Obj					Dir						Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1	  RGB1			Alpha2	  RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	80 80 80			200 200 200				255 255 255				89 126 187			146 194 231				255 255 255				255 255 255				5.0		0.7		0.3			230 0 255			800.0		20.0		-0.1			50 50 50			255 255 255			198 227 255 250			70 70 70 70			70 70 70 70			0	255	0	2.00		
// 3PM 
	80 80 80			200 200 200				255 255 255				89 126 187			146 194 231				255 255 255				255 255 255				5.0		0.7		0.3			230 0 255			800.0		20.0		-0.1			50 50 50			255 255 255			198 227 255 250			70 70 70 70			70 70 70 70			0	255	0	2.00		
// 4PM 
	80 80 80			200 200 200				255 255 255				89 126 187			146 194 231				255 255 255				255 255 255				5.0		0.7		0.3			230 0 255			800.0		20.0		-0.1			50 50 50			255 255 255			198 227 255 250			70 70 70 70			70 70 70 70			0	255	0	2.00		
// 5PM 
	80 75 70			180 175 170				255 255 255				89 126 187			146 194 231				255 255 255				255 255 255				5.0		0.7		0.3			230 0 255			800.0		20.0		-0.1			50 50 50			255 255 255			198 227 255 250			70 70 70 70			70 70 70 70			0	255	0	2.00		
// 6PM 
	70 60 50			195 177 158				255 255 255				61 96 155			255 194 139				255 194 139				255 194 139				6.0		0.7		0.3			220 0 255			800.0		20.0		-0.1			50 50 50			255 194 139			255 177 129 255			70 70 70 70			70 70 70 70			0	255	0	2.00		
// 7PM 
	46 25 7				204 170 144				255 255 255				58 77 101			222 138 84			0 0 0			0 0 0			-0.1		0.8		0.3			210 5 255			800.0		10.0		0.5			50 50 50			222 138 84			255 177 129 255			70 70 70 70			70 70 70 70			0	255	0	1.50		
// 8PM 
	9 3 0			141 133 126				255 255 255				45 63 77			116 84 66			0 0 0			0 0 0			-0.1		0.8		0.5			200 10 255			800.0		10.0		0.7			50 50 50			87 77 71			124 119 114 255			70 70 70 70			70 70 70 70			0	255	0	0.80		
// 9PM 
	20 20 20			100 100 100				255 255 255				15 18 20			30 36 40			0 0 0			0 0 0			-0.1		0.8		0.8			200 150 255			700.0		20.0		0.8			25 20 15			30 25 18			65 65 65 255			70 70 70 70			70 70 70 70			0	255	0	1.00		
// 10PM 
	17 17 17			100 100 100				255 255 255				9 11 13				17 22 23			0 0 0			0 0 0			-0.1		1.3		0.8			200 150 255			600.0		20.0		0.8			25 20 15			30 25 18			65 65 65 255			70 70 70 70			70 70 70 70			0	255	0	1.00		
// 11PM 
	15 15 15			100 100 100				255 255 255				9 11 13				14 18 20			0 0 0			0 0 0			-0.1		1.4		0.8			200 150 255			500.0		20.0		0.8			25 20 15			30 25 18			65 65 65 255			70 70 70 70			70 70 70 70			0	255	0	1.00		
//
///////////////////////////////////////////SUNNY_LA 
//
// Midnight 
//	Amb					Amb_Obj					Dir						Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1	  RGB1			Alpha2	  RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	15 15 15			100 100 100				255 255 255				9 11 13				14 18 20			0 0 0			0 0 0			-0.1		1.4		0.8			200 150 255			800.0		20.0		0.8			25 20 15			30 25 18			65 65 65 255			70 70 70 70			70 70 70 70			255	255	0	1.00		
// 1AM 
	15 15 15			100 100 100				255 255 255				9 11 13				14 18 20			0 0 0			0 0 0			-0.1		1.4		0.8			200 150 255			800.0		20.0		0.8			25 20 15			30 25 18			65 65 65 255			70 70 70 70			70 70 70 70			255	255	0	1.00		
// 2AM 
	15 15 15			100 100 100				255 255 255				9 11 13				14 18 20			0 0 0			0 0 0			-0.1		1.4		0.8			200 150 255			800.0		20.0		0.8			25 20 15			30 25 18			65 65 65 255			70 70 70 70			70 70 70 70			255	255	0	1.00		
// 3AM 
	15 15 15			100 100 100				255 255 255				9 11 13				14 18 20			0 0 0			0 0 0			-0.1		1.4		0.8			200 150 255			800.0		20.0		0.8			25 20 15			30 25 18			65 65 65 255			70 70 70 70			70 70 70 70			255	255	0	1.00		
// 4AM 
	17 17 17			100 100 100				255 255 255				9 11 13				14 18 20			0 0 0			0 0 0			-0.1		1.3		0.8			200 150 255			800.0		20.0		0.8			25 20 15			30 25 18			65 65 65 255			70 70 70 70			70 70 70 70			255	255	0	1.00		
// 5AM 
	20 20 20			100 100 100				255 255 255				15 18 20			30 36 40			255 194 139				255 194 139				-0.1		0.8		0.8			200 150 255			800.0		20.0		0.8			25 20 15			30 25 18			87 87 87 255			70 70 70 70			70 70 70 70			255	255	0	1.00		
// 6AM 
	81 60 40			211 170 133				255 255 255				58 77 101			222 138 84			255 194 139				255 194 139				6.0		0.8		0.5			210 5 255			800.0		10.0		0.5			50 50 50			222 138 84			232 178 144 250			70 70 70 70			70 70 70 70			255	255	0	1.50		
// 7AM 
	70 60 50			176 156 134				255 255 255				61 96 155			255 194 139				255 194 139				255 194 139				6.0		0.7		0.3			220 0 255			800.0		10.0		-0.1			50 50 50			255 194 139			225 184 158 250			70 70 70 70			70 70 70 70			255	255	0	2.00		
// 8AM 
	80 75 70			180 175 170				255 255 255				89 126 187			146 194 231				255 255 255				255 255 255				5.0		0.7		0.3			230 0 255			800.0		20.0		-0.1			50 50 50			255 255 255			198 227 255 250			70 70 70 70			70 70 70 70			255	255	0	2.00		
// 9AM 
	80 80 80			200 200 200				255 255 255				89 126 187			146 194 231				255 255 255				255 255 255				5.0		0.7		0.3			230 0 255			800.0		20.0		-0.1			50 50 50			255 255 255			198 227 255 250			70 70 70 70			70 70 70 70			255	255	0	2.00		
// 10AM 
	80 80 80			200 200 200				255 255 255				89 126 187			146 194 231				255 255 255				255 255 255				5.0		0.7		0.3			230 0 255			800.0		20.0		-0.1			50 50 50			255 255 255			198 227 255 250			70 70 70 70			70 70 70 70			255	255	0	2.00		
// 11AM 
	80 80 80			200 200 200				255 255 255				89 126 187			146 194 231				255 255 255				255 255 255				5.0		0.7		0.3			230 0 255			800.0		20.0		-0.1			50 50 50			255 255 255			198 227 255 250			70 70 70 70			70 70 70 70			255	255	0	2.00		
// Midday 
//	Amb					Amb_Obj					Dir						Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1	  RGB1			Alpha2	  RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	80 80 80			200 200 200				255 255 255				89 126 187			146 194 231				255 255 255				255 255 255				5.0		0.7		0.3			230 0 255			800.0		20.0		-0.1			50 50 50			255 255 255			198 227 255 250			70 70 70 70			70 70 70 70			255	255	0	2.00		
// 1PM 
	80 80 80			200 200 200				255 255 255				89 126 187			146 194 231				255 255 255				255 255 255				5.0		0.7		0.3			230 0 255			800.0		20.0		-0.1			50 50 50			255 255 255			198 227 255 250			70 70 70 70			70 70 70 70			255	255	0	2.00		
// 2PM 
	80 80 80			200 200 200				255 255 255				89 126 187			146 194 231				255 255 255				255 255 255				5.0		0.7		0.3			230 0 255			800.0		20.0		-0.1			50 50 50			255 255 255			198 227 255 250			70 70 70 70			70 70 70 70			255	255	0	2.00		
// 3PM 
	80 80 80			200 200 200				255 255 255				89 126 187			146 194 231				255 255 255				255 255 255				5.0		0.7		0.3			230 0 255			800.0		20.0		-0.1			50 50 50			255 255 255			198 227 255 250			70 70 70 70			70 70 70 70			255	255	0	2.00		
// 4PM 
	80 80 80			200 200 200				255 255 255				89 126 187			146 194 231				255 255 255				255 255 255				5.0		0.7		0.3			230 0 255			800.0		20.0		-0.1			50 50 50			255 255 255			198 227 255 250			70 70 70 70			70 70 70 70			255	255	0	2.00		
// 5PM 
	80 75 70			180 175 170				255 255 255				89 126 187			146 194 231				255 255 255				255 255 255				5.0		0.7		0.3			230 0 255			800.0		20.0		-0.1			50 50 50			255 255 255			198 227 255 250			70 70 70 70			70 70 70 70			255	255	0	2.00		
// 6PM 
	70 60 50			195 177 158				255 255 255				61 96 155			255 194 139				255 194 139				255 194 139				6.0		0.7		0.3			220 0 255			800.0		10.0		-0.1			50 50 50			255 194 139			255 177 129 255			70 70 70 70			70 70 70 70			255	255	0	2.00		
// 7PM 
	46 25 7				204 170 144				255 255 255				58 77 101			222 138 84			0 0 0			0 0 0			-0.1		0.8		0.3			210 5 255			800.0		10.0		0.5			50 50 50			222 138 84			255 177 129 255			70 70 70 70			70 70 70 70			255	255	0	1.50		
// 8PM 
	9 3 0			141 133 126				255 255 255				45 63 77			116 84 66			0 0 0			0 0 0			-0.1		0.8		0.5			200 10 255			800.0		10.0		0.7			50 50 50			87 77 71			124 119 114 255			70 70 70 70			70 70 70 70			255	255	0	0.80		
// 9PM 
	20 20 20			100 100 100				255 255 255				15 18 20			30 36 40			0 0 0			0 0 0			-0.1		0.8		0.8			200 150 255			800.0		20.0		0.8			25 20 15			30 25 18			65 65 65 255			70 70 70 70			70 70 70 70			255	255	0	1.00		
// 10PM 
	17 17 17			100 100 100				255 255 255				9 11 13				17 22 23			0 0 0			0 0 0			-0.1		1.3		0.8			200 150 255			800.0		20.0		0.8			25 20 15			30 25 18			65 65 65 255			70 70 70 70			70 70 70 70			255	255	0	1.00		
// 11PM 
	15 15 15			100 100 100				255 255 255				9 11 13				14 18 20			0 0 0			0 0 0			-0.1		1.4		0.8			200 150 255			800.0		20.0		0.8			25 20 15			30 25 18			65 65 65 255			70 70 70 70			70 70 70 70			255	255	0	1.00		
//
///////////////////////////////////////////EXTRASUNNY_SMOG_LA 
//
// Midnight 
//	Amb					Amb_Obj					Dir						Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1	  RGB1			Alpha2	  RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	15 15 15			100 100 100				255 255 255				9 11 13				14 18 20			0 0 0			0 0 0			-0.1		1.4		0.8			200 150 255			800.0		10.0		0.8			25 20 15			30 25 18			65 65 65 255			70 70 70 70			70 70 70 70			0	255	0	1.00		
// 1AM 
	15 15 15			100 100 100				255 255 255				9 11 13				14 18 20			0 0 0			0 0 0			-0.1		1.4		0.8			200 150 255			800.0		10.0		0.8			25 20 15			30 25 18			65 65 65 255			70 70 70 70			70 70 70 70			0	255	0	1.00		
// 2AM 
	15 15 15			100 100 100				255 255 255				9 11 13				14 18 20			0 0 0			0 0 0			-0.1		1.4		0.8			200 150 255			800.0		10.0		0.8			25 20 15			30 25 18			65 65 65 255			70 70 70 70			70 70 70 70			0	255	0	1.00		
// 3AM 
	15 15 15			100 100 100				255 255 255				9 11 13				14 18 20			0 0 0			0 0 0			-0.1		1.4		0.8			200 150 255			800.0		10.0		0.8			25 20 15			30 25 18			65 65 65 255			70 70 70 70			70 70 70 70			0	255	0	1.00		
// 4AM 
	17 17 17			100 100 100				255 255 255				9 11 13				14 18 20			0 0 0			0 0 0			-0.1		1.3		0.8			200 150 255			800.0		10.0		0.8			25 20 15			30 25 18			65 65 65 255			70 70 70 70			70 70 70 70			0	255	0	1.00		
// 5AM 
	20 20 20			100 100 100				255 255 255				15 18 20			30 36 40			255 194 139				255 194 139				-0.1		0.8		0.8			200 150 255			800.0		10.0		0.8			25 20 15			30 25 18			87 87 87 255			70 70 70 70			70 70 70 70			0	255	0	1.00		
// 6AM 
	81 60 40			211 170 133				255 255 255				58 77 101			222 138 84			255 194 139				255 194 139				5.0		0.8		0.5			210 5 255			800.0		10.0		0.5			50 50 50			222 138 84			232 178 144 250			70 70 70 70			70 70 70 70			0	255	0	1.50		
// 7AM 
	70 60 50			176 156 134				255 255 255				61 96 155			255 194 139				255 194 139				255 194 139				5.0		0.7		0.3			220 0 255			800.0		10.0		-0.1			50 50 50			255 194 139			225 184 158 250			70 70 70 70			70 70 70 70			0	255	0	2.00		
// 8AM 
	80 75 70			180 175 170				255 255 255				89 126 187			146 194 231				255 255 255				255 255 255				5.0		0.7		0.3			230 0 255			800.0		10.0		-0.1			50 50 50			255 255 255			198 227 255 250			70 70 70 70			70 70 70 70			0	255	0	2.00		
// 9AM 
	80 80 80			200 200 200				255 255 255				89 126 187			146 194 231				255 255 255				255 255 255				5.0		0.7		0.3			230 0 255			800.0		10.0		-0.1			50 50 50			255 255 255			198 227 255 250			70 70 70 70			70 70 70 70			0	255	0	2.00		
// 10AM 
	80 80 80			200 200 200				255 255 255				89 126 187			146 194 231				255 255 255				255 255 255				5.0		0.7		0.3			230 0 255			800.0		10.0		-0.1			50 50 50			255 255 255			198 227 255 250			70 70 70 70			70 70 70 70			0	255	0	2.00		
// 11AM 
	80 80 80			200 200 200				255 255 255				89 126 187			146 194 231				255 255 255				255 255 255				5.0		0.7		0.3			230 0 255			800.0		10.0		-0.1			50 50 50			255 255 255			198 227 255 250			70 70 70 70			70 70 70 70			0	255	0	2.00		
// Midday 
//	Amb					Amb_Obj					Dir						Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1	  RGB1			Alpha2	  RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	80 80 80			200 200 200				255 255 255				89 126 187			146 194 231				255 255 255				255 255 255				5.0		0.7		0.3			230 0 255			800.0		10.0		-0.1			50 50 50			255 255 255			198 227 255 250			70 70 70 70			70 70 70 70			0	255	0	2.00		
// 1PM 
	80 80 80			200 200 200				255 255 255				89 126 187			146 194 231				255 255 255				255 255 255				5.0		0.7		0.3			230 0 255			800.0		10.0		-0.1			50 50 50			255 255 255			198 227 255 250			70 70 70 70			70 70 70 70			0	255	0	2.00		
// 2PM 
	80 80 80			200 200 200				255 255 255				89 126 187			146 194 231				255 255 255				255 255 255				5.0		0.7		0.3			230 0 255			800.0		10.0		-0.1			50 50 50			255 255 255			198 227 255 250			70 70 70 70			70 70 70 70			0	255	0	2.00		
// 3PM 
	80 80 80			200 200 200				255 255 255				89 126 187			146 194 231				255 255 255				255 255 255				5.0		0.7		0.3			230 0 255			800.0		10.0		-0.1			50 50 50			255 255 255			198 227 255 250			70 70 70 70			70 70 70 70			0	255	0	2.00		
// 4PM 
	80 80 80			200 200 200				255 255 255				89 126 187			146 194 231				255 255 255				255 255 255				5.0		0.7		0.3			230 0 255			800.0		10.0		-0.1			50 50 50			255 255 255			198 227 255 250			70 70 70 70			70 70 70 70			0	255	0	2.00		
// 5PM 
	80 75 70			180 175 170				255 255 255				89 126 187			146 194 231				255 255 255				255 255 255				5.0		0.7		0.3			230 0 255			800.0		10.0		-0.1			50 50 50			255 255 255			198 227 255 250			70 70 70 70			70 70 70 70			0	255	0	2.00		
// 6PM 
	70 60 50			195 177 158				255 255 255				61 96 155			255 194 139				255 194 139				255 194 139				5.0		0.7		0.3			220 0 255			800.0		10.0		-0.1			50 50 50			255 194 139			255 177 129 255			70 70 70 70			70 70 70 70			0	255	0	2.00		
// 7PM 
	46 25 7				204 170 144				255 255 255				58 77 101			222 138 84			0 0 0			0 0 0			-0.1		0.8		0.3			210 5 255			800.0		10.0		0.5			50 50 50			222 138 84			255 177 129 255			70 70 70 70			70 70 70 70			0	255	0	1.50		
// 8PM 
	9 3 0			141 133 126				255 255 255				45 63 77			116 84 66			0 0 0			0 0 0			-0.1		0.8		0.5			200 10 255			800.0		10.0		0.7			50 50 50			87 77 71			124 119 114 255			70 70 70 70			70 70 70 70			0	255	0	0.80		
// 9PM 
	20 20 20			100 100 100				255 255 255				15 18 20			30 36 40			0 0 0			0 0 0			-0.1		0.8		0.8			200 150 255			800.0		10.0		0.8			25 20 15			30 25 18			65 65 65 255			70 70 70 70			70 70 70 70			0	255	0	1.00		
// 10PM 
	17 17 17			100 100 100				255 255 255				9 11 13				17 22 23			0 0 0			0 0 0			-0.1		1.3		0.8			200 150 255			800.0		10.0		0.8			25 20 15			30 25 18			65 65 65 255			70 70 70 70			70 70 70 70			0	255	0	1.00		
// 11PM 
	15 15 15			100 100 100				255 255 255				9 11 13				14 18 20			0 0 0			0 0 0			-0.1		1.4		0.8			200 150 255			800.0		10.0		0.8			25 20 15			30 25 18			65 65 65 255			70 70 70 70			70 70 70 70			0	255	0	1.00		
//
///////////////////////////////////////////SUNNY_SMOG_LA 
//
// Midnight 
//	Amb					Amb_Obj					Dir						Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1	  RGB1			Alpha2	  RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	15 15 15			100 100 100				255 255 255				9 11 13				14 18 20			0 0 0			0 0 0			-0.1		1.4		0.8			200 150 255			800.0		10.0		0.8			25 20 15			30 25 18			65 65 65 255			70 70 70 70			70 70 70 70			255	255	0	1.00		
// 1AM 
	15 15 15			100 100 100				255 255 255				9 11 13				14 18 20			0 0 0			0 0 0			-0.1		1.4		0.8			200 150 255			800.0		10.0		0.8			25 20 15			30 25 18			65 65 65 255			70 70 70 70			70 70 70 70			255	255	0	1.00		
// 2AM 
	15 15 15			100 100 100				255 255 255				9 11 13				14 18 20			0 0 0			0 0 0			-0.1		1.4		0.8			200 150 255			800.0		10.0		0.8			25 20 15			30 25 18			65 65 65 255			70 70 70 70			70 70 70 70			255	255	0	1.00		
// 3AM 
	15 15 15			100 100 100				255 255 255				9 11 13				14 18 20			0 0 0			0 0 0			-0.1		1.4		0.8			200 150 255			800.0		10.0		0.8			25 20 15			30 25 18			65 65 65 255			70 70 70 70			70 70 70 70			255	255	0	1.00		
// 4AM 
	17 17 17			100 100 100				255 255 255				9 11 13				14 18 20			0 0 0			0 0 0			-0.1		1.3		0.8			200 150 255			800.0		10.0		0.8			25 20 15			30 25 18			65 65 65 255			70 70 70 70			70 70 70 70			255	255	0	1.00		
// 5AM 
	20 20 20			100 100 100				255 255 255				15 18 20			30 36 40			255 194 139				255 194 139				-0.1		0.8		0.8			200 150 255			800.0		10.0		0.8			25 20 15			30 25 18			87 87 87 255			70 70 70 70			70 70 70 70			255	255	0	1.00		
// 6AM 
	81 60 40			211 170 133				255 255 255				58 77 101			222 138 84			255 194 139				255 194 139				6.0		0.8		0.5			210 5 255			800.0		10.0		0.5			50 50 50			222 138 84			232 178 144 250			70 70 70 70			70 70 70 70			255	255	0	1.50		
// 7AM 
	70 60 50			176 156 134				255 255 255				61 96 155			255 194 139				255 194 139				255 194 139				6.0		0.7		0.3			220 0 255			800.0		10.0		-0.1			50 50 50			255 194 139			225 184 158 250			70 70 70 70			70 70 70 70			255	255	0	2.00		
// 8AM 
	80 75 70			180 175 170				255 255 255				89 126 187			146 194 231				255 255 255				255 255 255				5.0		0.7		0.3			230 0 255			800.0		10.0		-0.1			50 50 50			255 255 255			198 227 255 250			70 70 70 70			70 70 70 70			255	255	0	2.00		
// 9AM 
	80 80 80			200 200 200				255 255 255				89 126 187			146 194 231				255 255 255				255 255 255				5.0		0.7		0.3			230 0 255			800.0		10.0		-0.1			50 50 50			255 255 255			198 227 255 250			70 70 70 70			70 70 70 70			255	255	0	2.00		
// 10AM 
	80 80 80			200 200 200				255 255 255				89 126 187			146 194 231				255 255 255				255 255 255				5.0		0.7		0.3			230 0 255			800.0		10.0		-0.1			50 50 50			255 255 255			198 227 255 250			70 70 70 70			70 70 70 70			255	255	0	2.00		
// 11AM 
	80 80 80			200 200 200				255 255 255				89 126 187			146 194 231				255 255 255				255 255 255				5.0		0.7		0.3			230 0 255			800.0		10.0		-0.1			50 50 50			255 255 255			198 227 255 250			70 70 70 70			70 70 70 70			255	255	0	2.00		
// Midday 
//	Amb					Amb_Obj					Dir						Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1	  RGB1			Alpha2	  RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	80 80 80			200 200 200				255 255 255				89 126 187			146 194 231				255 255 255				255 255 255				5.0		0.7		0.3			230 0 255			800.0		10.0		-0.1			50 50 50			255 255 255			198 227 255 250			70 70 70 70			70 70 70 70			255	255	0	2.00		
// 1PM 
	80 80 80			200 200 200				255 255 255				89 126 187			146 194 231				255 255 255				255 255 255				5.0		0.7		0.3			230 0 255			800.0		10.0		-0.1			50 50 50			255 255 255			198 227 255 250			70 70 70 70			70 70 70 70			255	255	0	2.00		
// 2PM 
	80 80 80			200 200 200				255 255 255				89 126 187			146 194 231				255 255 255				255 255 255				5.0		0.7		0.3			230 0 255			800.0		10.0		-0.1			50 50 50			255 255 255			198 227 255 250			70 70 70 70			70 70 70 70			255	255	0	2.00		
// 3PM 
	80 80 80			200 200 200				255 255 255				89 126 187			146 194 231				255 255 255				255 255 255				5.0		0.7		0.3			230 0 255			800.0		10.0		-0.1			50 50 50			255 255 255			198 227 255 250			70 70 70 70			70 70 70 70			255	255	0	2.00		
// 4PM 
	80 80 80			200 200 200				255 255 255				89 126 187			146 194 231				255 255 255				255 255 255				5.0		0.7		0.3			230 0 255			800.0		10.0		-0.1			50 50 50			255 255 255			198 227 255 250			70 70 70 70			70 70 70 70			255	255	0	2.00		
// 5PM 
	80 75 70			180 175 170				255 255 255				89 126 187			146 194 231				255 255 255				255 255 255				5.0		0.7		0.3			230 0 255			800.0		10.0		-0.1			50 50 50			255 255 255			198 227 255 250			70 70 70 70			70 70 70 70			255	255	0	2.00		
// 6PM 
	70 60 50			195 177 158				255 255 255				61 96 155			255 194 139				255 194 139				255 194 139				6.0		0.7		0.3			220 0 255			800.0		10.0		-0.1			50 50 50			255 194 139			255 177 129 255			70 70 70 70			70 70 70 70			255	255	0	2.00		
// 7PM 
	46 25 7				204 170 144				255 255 255				58 77 101			222 138 84			0 0 0			0 0 0			-0.1		0.8		0.3			210 5 255			800.0		10.0		0.5			50 50 50			222 138 84			255 177 129 255			70 70 70 70			70 70 70 70			255	255	0	1.50		
// 8PM 
	9 3 0			141 133 126				255 255 255				45 63 77			116 84 66			0 0 0			0 0 0			-0.1		0.8		0.5			200 10 255			800.0		10.0		0.7			50 50 50			87 77 71			124 119 114 255			70 70 70 70			70 70 70 70			255	255	0	0.80		
// 9PM 
	20 20 20			100 100 100				255 255 255				15 18 20			30 36 40			0 0 0			0 0 0			-0.1		0.8		0.8			200 150 255			800.0		10.0		0.8			25 20 15			30 25 18			65 65 65 255			70 70 70 70			70 70 70 70			255	255	0	1.00		
// 10PM 
	17 17 17			100 100 100				255 255 255				9 11 13				17 22 23			0 0 0			0 0 0			-0.1		1.3		0.8			200 150 255			800.0		10.0		0.8			25 20 15			30 25 18			65 65 65 255			70 70 70 70			70 70 70 70			255	255	0	1.00		
// 11PM 
	15 15 15			100 100 100				255 255 255				9 11 13				14 18 20			0 0 0			0 0 0			-0.1		1.4		0.8			200 150 255			800.0		10.0		0.8			25 20 15			30 25 18			65 65 65 255			70 70 70 70			70 70 70 70			255	255	0	1.00		
//
